AnzahlFall,FID,Meldedatum,NeuerFall
1.0,11546618.0,2020-03-10 01:00:00,0.0
1.0,11546966.0,2020-03-10 01:00:00,0.0
1.0,11547662.0,2020-03-10 01:00:00,0.0
1.0,11548010.0,2020-03-10 01:00:00,0.0
2.0,11548358.0,2020-03-10 01:00:00,0.0
3.0,11549054.0,2020-03-10 01:00:00,0.0
1.0,11550098.0,2020-03-10 01:00:00,0.0
1.0,11551490.0,2020-03-10 01:00:00,0.0
2.0,11551838.0,2020-03-10 01:00:00,0.0
1.0,11552534.0,2020-03-10 01:00:00,0.0
3.0,11552882.0,2020-03-10 01:00:00,0.0
2.0,11553578.0,2020-03-10 01:00:00,0.0
1.0,11554622.0,2020-03-10 01:00:00,0.0
2.0,11557058.0,2020-03-10 01:00:00,0.0
2.0,11557754.0,2020-03-10 01:00:00,0.0
1.0,11558798.0,2020-03-10 01:00:00,0.0
1.0,11559842.0,2020-03-10 01:00:00,0.0
1.0,11560190.0,2020-03-10 01:00:00,0.0
2.0,11560538.0,2020-03-10 01:00:00,0.0
3.0,11561234.0,2020-03-10 01:00:00,0.0
1.0,11561930.0,2020-03-10 01:00:00,0.0
4.0,11562626.0,2020-03-10 01:00:00,0.0
1.0,11563322.0,2020-03-10 01:00:00,0.0
1.0,11564714.0,2020-03-10 01:00:00,0.0
12.0,11570282.0,2020-03-10 01:00:00,0.0
16.0,11570978.0,2020-03-10 01:00:00,0.0
5.0,11571326.0,2020-03-10 01:00:00,0.0
2.0,11571674.0,2020-03-10 01:00:00,0.0
7.0,11572022.0,2020-03-10 01:00:00,0.0
3.0,11572718.0,2020-03-10 01:00:00,0.0
4.0,11573066.0,2020-03-10 01:00:00,0.0
7.0,11573414.0,2020-03-10 01:00:00,0.0
1.0,11573762.0,2020-03-10 01:00:00,0.0
1.0,11574458.0,2020-03-10 01:00:00,0.0
1.0,11574806.0,2020-03-10 01:00:00,0.0
2.0,11575154.0,2020-03-10 01:00:00,0.0
6.0,11575502.0,2020-03-10 01:00:00,0.0
3.0,11575850.0,2020-03-10 01:00:00,0.0
1.0,11576546.0,2020-03-10 01:00:00,0.0
4.0,11577242.0,2020-03-10 01:00:00,0.0
4.0,11577590.0,2020-03-10 01:00:00,0.0
5.0,11577938.0,2020-03-10 01:00:00,0.0
1.0,11578286.0,2020-03-10 01:00:00,0.0
2.0,11578982.0,2020-03-10 01:00:00,0.0
1.0,11579330.0,2020-03-10 01:00:00,0.0
2.0,11579678.0,2020-03-10 01:00:00,0.0
3.0,11580026.0,2020-03-10 01:00:00,0.0
1.0,11581418.0,2020-03-10 01:00:00,0.0
1.0,11581766.0,2020-03-10 01:00:00,0.0
1.0,11582114.0,2020-03-10 01:00:00,0.0
2.0,11582462.0,2020-03-10 01:00:00,0.0
5.0,11582810.0,2020-03-10 01:00:00,0.0
6.0,11583158.0,2020-03-10 01:00:00,0.0
1.0,11583506.0,2020-03-10 01:00:00,0.0
1.0,11583854.0,2020-03-10 01:00:00,0.0
1.0,11584550.0,2020-03-10 01:00:00,0.0
4.0,11584898.0,2020-03-10 01:00:00,0.0
2.0,11585246.0,2020-03-10 01:00:00,0.0
31.0,11585942.0,2020-03-10 01:00:00,0.0
5.0,11588030.0,2020-03-10 01:00:00,0.0
12.0,11589074.0,2020-03-10 01:00:00,0.0
1.0,11589422.0,2020-03-10 01:00:00,0.0
1.0,11589770.0,2020-03-10 01:00:00,0.0
6.0,11591162.0,2020-03-10 01:00:00,0.0
1.0,11591858.0,2020-03-10 01:00:00,0.0
4.0,11592206.0,2020-03-10 01:00:00,0.0
6.0,11592554.0,2020-03-10 01:00:00,0.0
1.0,11593946.0,2020-03-10 01:00:00,0.0
1.0,11596034.0,2020-03-10 01:00:00,0.0
2.0,11597426.0,2020-03-10 01:00:00,0.0
1.0,11598470.0,2020-03-10 01:00:00,0.0
3.0,11598818.0,2020-03-10 01:00:00,0.0
2.0,11599514.0,2020-03-10 01:00:00,0.0
1.0,11600210.0,2020-03-10 01:00:00,0.0
3.0,11600558.0,2020-03-10 01:00:00,0.0
1.0,11600906.0,2020-03-10 01:00:00,0.0
4.0,11602994.0,2020-03-10 01:00:00,0.0
1.0,11603690.0,2020-03-10 01:00:00,0.0
4.0,11606474.0,2020-03-10 01:00:00,0.0
3.0,11606822.0,2020-03-10 01:00:00,0.0
2.0,11608910.0,2020-03-10 01:00:00,0.0
1.0,11609258.0,2020-03-10 01:00:00,0.0
6.0,11610650.0,2020-03-10 01:00:00,0.0
1.0,11612390.0,2020-03-10 01:00:00,0.0
3.0,11613782.0,2020-03-10 01:00:00,0.0
2.0,11614130.0,2020-03-10 01:00:00,0.0
1.0,11617262.0,2020-03-10 01:00:00,0.0
1.0,11618306.0,2020-03-10 01:00:00,0.0
1.0,11619698.0,2020-03-10 01:00:00,0.0
1.0,11620046.0,2020-03-10 01:00:00,0.0
2.0,11621090.0,2020-03-10 01:00:00,0.0
4.0,11621438.0,2020-03-10 01:00:00,0.0
3.0,11621786.0,2020-03-10 01:00:00,0.0
6.0,11622134.0,2020-03-10 01:00:00,0.0
2.0,11622482.0,2020-03-10 01:00:00,0.0
4.0,11622830.0,2020-03-10 01:00:00,0.0
5.0,11623178.0,2020-03-10 01:00:00,0.0
1.0,11623526.0,2020-03-10 01:00:00,0.0
4.0,11623874.0,2020-03-10 01:00:00,0.0
1.0,11624222.0,2020-03-10 01:00:00,0.0
2.0,11624570.0,2020-03-10 01:00:00,0.0
2.0,11626658.0,2020-03-10 01:00:00,0.0
2.0,11627354.0,2020-03-10 01:00:00,0.0
3.0,11628050.0,2020-03-10 01:00:00,0.0
1.0,11628746.0,2020-03-10 01:00:00,0.0
1.0,11629094.0,2020-03-10 01:00:00,0.0
1.0,11631530.0,2020-03-10 01:00:00,0.0
3.0,11634314.0,2020-03-10 01:00:00,0.0
2.0,11636054.0,2020-03-10 01:00:00,0.0
5.0,11636402.0,2020-03-10 01:00:00,0.0
5.0,11636750.0,2020-03-10 01:00:00,0.0
2.0,11637098.0,2020-03-10 01:00:00,0.0
1.0,11637446.0,2020-03-10 01:00:00,0.0
2.0,11637794.0,2020-03-10 01:00:00,0.0
1.0,11638142.0,2020-03-10 01:00:00,0.0
2.0,11639186.0,2020-03-10 01:00:00,0.0
1.0,11639534.0,2020-03-10 01:00:00,0.0
1.0,11640926.0,2020-03-10 01:00:00,0.0
1.0,11642318.0,2020-03-10 01:00:00,0.0
1.0,11642666.0,2020-03-10 01:00:00,0.0
1.0,11643710.0,2020-03-10 01:00:00,0.0
1.0,11645102.0,2020-03-10 01:00:00,0.0
1.0,11645450.0,2020-03-10 01:00:00,0.0
2.0,11647190.0,2020-03-10 01:00:00,0.0
1.0,11648930.0,2020-03-10 01:00:00,0.0
1.0,11650322.0,2020-03-10 01:00:00,0.0
2.0,11650670.0,2020-03-10 01:00:00,0.0
4.0,11508688.0,2020-03-11 01:00:00,0.0
5.0,11509036.0,2020-03-11 01:00:00,0.0
2.0,11510080.0,2020-03-11 01:00:00,0.0
5.0,11511124.0,2020-03-11 01:00:00,0.0
2.0,11511820.0,2020-03-11 01:00:00,0.0
1.0,11512168.0,2020-03-11 01:00:00,0.0
29.0,11513560.0,2020-03-11 01:00:00,0.0
1.0,11513908.0,2020-03-11 01:00:00,0.0
1.0,11514256.0,2020-03-11 01:00:00,0.0
2.0,11514952.0,2020-03-11 01:00:00,0.0
3.0,11515996.0,2020-03-11 01:00:00,0.0
11.0,11517388.0,2020-03-11 01:00:00,0.0
10.0,11517736.0,2020-03-11 01:00:00,0.0
2.0,11518780.0,2020-03-11 01:00:00,0.0
2.0,11519128.0,2020-03-11 01:00:00,0.0
1.0,11519824.0,2020-03-11 01:00:00,0.0
1.0,11520172.0,2020-03-11 01:00:00,0.0
1.0,11520520.0,2020-03-11 01:00:00,0.0
1.0,11521216.0,2020-03-11 01:00:00,0.0
4.0,11521564.0,2020-03-11 01:00:00,0.0
3.0,11522608.0,2020-03-11 01:00:00,0.0
1.0,11522956.0,2020-03-11 01:00:00,0.0
2.0,11523304.0,2020-03-11 01:00:00,0.0
4.0,11523652.0,2020-03-11 01:00:00,0.0
3.0,11524000.0,2020-03-11 01:00:00,0.0
1.0,11524348.0,2020-03-11 01:00:00,0.0
2.0,11525740.0,2020-03-11 01:00:00,0.0
1.0,11526088.0,2020-03-11 01:00:00,0.0
1.0,11526436.0,2020-03-11 01:00:00,0.0
1.0,11527828.0,2020-03-11 01:00:00,0.0
3.0,11528524.0,2020-03-11 01:00:00,0.0
1.0,11529220.0,2020-03-11 01:00:00,0.0
11.0,11529568.0,2020-03-11 01:00:00,0.0
1.0,11530264.0,2020-03-11 01:00:00,0.0
1.0,11530612.0,2020-03-11 01:00:00,0.0
7.0,11531308.0,2020-03-11 01:00:00,0.0
2.0,11531656.0,2020-03-11 01:00:00,0.0
4.0,11532004.0,2020-03-11 01:00:00,0.0
2.0,11532352.0,2020-03-11 01:00:00,0.0
1.0,11532700.0,2020-03-11 01:00:00,0.0
1.0,11533396.0,2020-03-11 01:00:00,0.0
2.0,11533744.0,2020-03-11 01:00:00,0.0
4.0,11534092.0,2020-03-11 01:00:00,0.0
4.0,11534440.0,2020-03-11 01:00:00,0.0
5.0,11534788.0,2020-03-11 01:00:00,0.0
3.0,11535136.0,2020-03-11 01:00:00,0.0
5.0,11535484.0,2020-03-11 01:00:00,0.0
8.0,11535832.0,2020-03-11 01:00:00,0.0
7.0,11536528.0,2020-03-11 01:00:00,0.0
2.0,11536876.0,2020-03-11 01:00:00,0.0
2.0,11537224.0,2020-03-11 01:00:00,0.0
1.0,11537572.0,2020-03-11 01:00:00,0.0
65.0,11537920.0,2020-03-11 01:00:00,0.0
5.0,11538268.0,2020-03-11 01:00:00,0.0
4.0,11538616.0,2020-03-11 01:00:00,0.0
5.0,11538964.0,2020-03-11 01:00:00,0.0
2.0,11539312.0,2020-03-11 01:00:00,0.0
1.0,11540008.0,2020-03-11 01:00:00,0.0
3.0,11540356.0,2020-03-11 01:00:00,0.0
2.0,11540704.0,2020-03-11 01:00:00,0.0
5.0,11541052.0,2020-03-11 01:00:00,0.0
2.0,11541748.0,2020-03-11 01:00:00,0.0
1.0,11542096.0,2020-03-11 01:00:00,0.0
6.0,11542444.0,2020-03-11 01:00:00,0.0
2.0,11542792.0,2020-03-11 01:00:00,0.0
5.0,11543488.0,2020-03-11 01:00:00,0.0
1.0,11543836.0,2020-03-11 01:00:00,0.0
2.0,11544184.0,2020-03-11 01:00:00,0.0
4.0,11544532.0,2020-03-11 01:00:00,0.0
3.0,11544880.0,2020-03-11 01:00:00,0.0
2.0,11545924.0,2020-03-11 01:00:00,0.0
2.0,11546272.0,2020-03-11 01:00:00,0.0
5.0,11546620.0,2020-03-11 01:00:00,0.0
4.0,11546968.0,2020-03-11 01:00:00,0.0
1.0,11547316.0,2020-03-11 01:00:00,0.0
2.0,11548012.0,2020-03-11 01:00:00,0.0
4.0,11548360.0,2020-03-11 01:00:00,0.0
3.0,11549056.0,2020-03-11 01:00:00,0.0
4.0,11549752.0,2020-03-11 01:00:00,0.0
1.0,11550100.0,2020-03-11 01:00:00,0.0
1.0,11550796.0,2020-03-11 01:00:00,0.0
7.0,11551492.0,2020-03-11 01:00:00,0.0
1.0,11551840.0,2020-03-11 01:00:00,0.0
1.0,11552536.0,2020-03-11 01:00:00,0.0
6.0,11552884.0,2020-03-11 01:00:00,0.0
1.0,11553232.0,2020-03-11 01:00:00,0.0
1.0,11554624.0,2020-03-11 01:00:00,0.0
1.0,11554972.0,2020-03-11 01:00:00,0.0
3.0,11555320.0,2020-03-11 01:00:00,0.0
5.0,11555668.0,2020-03-11 01:00:00,0.0
2.0,11556364.0,2020-03-11 01:00:00,0.0
1.0,11557756.0,2020-03-11 01:00:00,0.0
7.0,11558800.0,2020-03-11 01:00:00,0.0
1.0,11560540.0,2020-03-11 01:00:00,0.0
4.0,11560888.0,2020-03-11 01:00:00,0.0
1.0,11561236.0,2020-03-11 01:00:00,0.0
3.0,11561932.0,2020-03-11 01:00:00,0.0
1.0,11563672.0,2020-03-11 01:00:00,0.0
1.0,11564368.0,2020-03-11 01:00:00,0.0
1.0,11564716.0,2020-03-11 01:00:00,0.0
1.0,11565064.0,2020-03-11 01:00:00,0.0
2.0,11567152.0,2020-03-11 01:00:00,0.0
1.0,11567848.0,2020-03-11 01:00:00,0.0
3.0,11568196.0,2020-03-11 01:00:00,0.0
2.0,11569588.0,2020-03-11 01:00:00,0.0
6.0,11570284.0,2020-03-11 01:00:00,0.0
2.0,11570632.0,2020-03-11 01:00:00,0.0
13.0,11570980.0,2020-03-11 01:00:00,0.0
7.0,11571328.0,2020-03-11 01:00:00,0.0
8.0,11571676.0,2020-03-11 01:00:00,0.0
10.0,11572024.0,2020-03-11 01:00:00,0.0
5.0,11572720.0,2020-03-11 01:00:00,0.0
3.0,11573068.0,2020-03-11 01:00:00,0.0
6.0,11573416.0,2020-03-11 01:00:00,0.0
4.0,11573764.0,2020-03-11 01:00:00,0.0
4.0,11574460.0,2020-03-11 01:00:00,0.0
1.0,11574808.0,2020-03-11 01:00:00,0.0
1.0,11575156.0,2020-03-11 01:00:00,0.0
2.0,11575504.0,2020-03-11 01:00:00,0.0
5.0,11575852.0,2020-03-11 01:00:00,0.0
2.0,11576200.0,2020-03-11 01:00:00,0.0
3.0,11576548.0,2020-03-11 01:00:00,0.0
1.0,11576896.0,2020-03-11 01:00:00,0.0
11.0,11577244.0,2020-03-11 01:00:00,0.0
4.0,11577940.0,2020-03-11 01:00:00,0.0
6.0,11578984.0,2020-03-11 01:00:00,0.0
4.0,11579332.0,2020-03-11 01:00:00,0.0
1.0,11579680.0,2020-03-11 01:00:00,0.0
1.0,11580724.0,2020-03-11 01:00:00,0.0
1.0,11581072.0,2020-03-11 01:00:00,0.0
5.0,11581420.0,2020-03-11 01:00:00,0.0
1.0,11581768.0,2020-03-11 01:00:00,0.0
2.0,11582116.0,2020-03-11 01:00:00,0.0
3.0,11582464.0,2020-03-11 01:00:00,0.0
8.0,11582812.0,2020-03-11 01:00:00,0.0
1.0,11583160.0,2020-03-11 01:00:00,0.0
1.0,11583508.0,2020-03-11 01:00:00,0.0
2.0,11583856.0,2020-03-11 01:00:00,0.0
1.0,11584204.0,2020-03-11 01:00:00,0.0
2.0,11584552.0,2020-03-11 01:00:00,0.0
8.0,11584900.0,2020-03-11 01:00:00,0.0
1.0,11585248.0,2020-03-11 01:00:00,0.0
22.0,11585944.0,2020-03-11 01:00:00,0.0
2.0,11587336.0,2020-03-11 01:00:00,0.0
3.0,11587684.0,2020-03-11 01:00:00,0.0
5.0,11588728.0,2020-03-11 01:00:00,0.0
1.0,11589424.0,2020-03-11 01:00:00,0.0
1.0,11590120.0,2020-03-11 01:00:00,0.0
5.0,11591164.0,2020-03-11 01:00:00,0.0
3.0,11591860.0,2020-03-11 01:00:00,0.0
4.0,11592208.0,2020-03-11 01:00:00,0.0
4.0,11592556.0,2020-03-11 01:00:00,0.0
3.0,11592904.0,2020-03-11 01:00:00,0.0
5.0,11593252.0,2020-03-11 01:00:00,0.0
1.0,11594296.0,2020-03-11 01:00:00,0.0
1.0,11594644.0,2020-03-11 01:00:00,0.0
1.0,11596036.0,2020-03-11 01:00:00,0.0
1.0,11596732.0,2020-03-11 01:00:00,0.0
2.0,11597428.0,2020-03-11 01:00:00,0.0
1.0,11598124.0,2020-03-11 01:00:00,0.0
2.0,11598472.0,2020-03-11 01:00:00,0.0
1.0,11598820.0,2020-03-11 01:00:00,0.0
1.0,11599168.0,2020-03-11 01:00:00,0.0
1.0,11600212.0,2020-03-11 01:00:00,0.0
2.0,11600560.0,2020-03-11 01:00:00,0.0
2.0,11600908.0,2020-03-11 01:00:00,0.0
1.0,11602648.0,2020-03-11 01:00:00,0.0
1.0,11603692.0,2020-03-11 01:00:00,0.0
1.0,11604040.0,2020-03-11 01:00:00,0.0
4.0,11606128.0,2020-03-11 01:00:00,0.0
1.0,11606824.0,2020-03-11 01:00:00,0.0
2.0,11607868.0,2020-03-11 01:00:00,0.0
1.0,11608216.0,2020-03-11 01:00:00,0.0
1.0,11609608.0,2020-03-11 01:00:00,0.0
3.0,11609956.0,2020-03-11 01:00:00,0.0
1.0,11610652.0,2020-03-11 01:00:00,0.0
1.0,11611000.0,2020-03-11 01:00:00,0.0
2.0,11611348.0,2020-03-11 01:00:00,0.0
1.0,11612044.0,2020-03-11 01:00:00,0.0
2.0,11613436.0,2020-03-11 01:00:00,0.0
1.0,11614132.0,2020-03-11 01:00:00,0.0
1.0,11614480.0,2020-03-11 01:00:00,0.0
16.0,11615872.0,2020-03-11 01:00:00,0.0
1.0,11616916.0,2020-03-11 01:00:00,0.0
2.0,11617612.0,2020-03-11 01:00:00,0.0
3.0,11617960.0,2020-03-11 01:00:00,0.0
7.0,11619004.0,2020-03-11 01:00:00,0.0
2.0,11620048.0,2020-03-11 01:00:00,0.0
1.0,11620396.0,2020-03-11 01:00:00,0.0
9.0,11621092.0,2020-03-11 01:00:00,0.0
2.0,11621440.0,2020-03-11 01:00:00,0.0
6.0,11621788.0,2020-03-11 01:00:00,0.0
9.0,11622136.0,2020-03-11 01:00:00,0.0
1.0,11622484.0,2020-03-11 01:00:00,0.0
7.0,11622832.0,2020-03-11 01:00:00,0.0
1.0,11623180.0,2020-03-11 01:00:00,0.0
4.0,11623528.0,2020-03-11 01:00:00,0.0
1.0,11624572.0,2020-03-11 01:00:00,0.0
2.0,11624920.0,2020-03-11 01:00:00,0.0
3.0,11625616.0,2020-03-11 01:00:00,0.0
2.0,11626660.0,2020-03-11 01:00:00,0.0
1.0,11628052.0,2020-03-11 01:00:00,0.0
1.0,11629096.0,2020-03-11 01:00:00,0.0
1.0,11630488.0,2020-03-11 01:00:00,0.0
1.0,11631532.0,2020-03-11 01:00:00,0.0
1.0,11631880.0,2020-03-11 01:00:00,0.0
2.0,11632228.0,2020-03-11 01:00:00,0.0
3.0,11632576.0,2020-03-11 01:00:00,0.0
1.0,11632924.0,2020-03-11 01:00:00,0.0
4.0,11636056.0,2020-03-11 01:00:00,0.0
2.0,11636404.0,2020-03-11 01:00:00,0.0
2.0,11637100.0,2020-03-11 01:00:00,0.0
2.0,11637448.0,2020-03-11 01:00:00,0.0
2.0,11637796.0,2020-03-11 01:00:00,0.0
4.0,11638144.0,2020-03-11 01:00:00,0.0
3.0,11639188.0,2020-03-11 01:00:00,0.0
3.0,11639536.0,2020-03-11 01:00:00,0.0
1.0,11640232.0,2020-03-11 01:00:00,0.0
2.0,11640580.0,2020-03-11 01:00:00,0.0
1.0,11641972.0,2020-03-11 01:00:00,0.0
5.0,11642668.0,2020-03-11 01:00:00,0.0
1.0,11644060.0,2020-03-11 01:00:00,0.0
4.0,11508690.0,2020-03-12 01:00:00,0.0
1.0,11509038.0,2020-03-12 01:00:00,0.0
1.0,11510082.0,2020-03-12 01:00:00,0.0
1.0,11510430.0,2020-03-12 01:00:00,0.0
2.0,11511126.0,2020-03-12 01:00:00,0.0
3.0,11511822.0,2020-03-12 01:00:00,0.0
2.0,11512170.0,2020-03-12 01:00:00,0.0
2.0,11512518.0,2020-03-12 01:00:00,0.0
2.0,11513214.0,2020-03-12 01:00:00,0.0
42.0,11513562.0,2020-03-12 01:00:00,0.0
3.0,11514954.0,2020-03-12 01:00:00,0.0
1.0,11515998.0,2020-03-12 01:00:00,0.0
5.0,11517042.0,2020-03-12 01:00:00,0.0
24.0,11517390.0,2020-03-12 01:00:00,0.0
5.0,11517738.0,2020-03-12 01:00:00,0.0
1.0,11518086.0,2020-03-12 01:00:00,0.0
4.0,11518434.0,2020-03-12 01:00:00,0.0
2.0,11519478.0,2020-03-12 01:00:00,0.0
7.0,11520522.0,2020-03-12 01:00:00,0.0
1.0,11522610.0,2020-03-12 01:00:00,0.0
1.0,11523306.0,2020-03-12 01:00:00,0.0
5.0,11524350.0,2020-03-12 01:00:00,0.0
3.0,11524698.0,2020-03-12 01:00:00,0.0
3.0,11525394.0,2020-03-12 01:00:00,0.0
1.0,11526090.0,2020-03-12 01:00:00,0.0
1.0,11526438.0,2020-03-12 01:00:00,0.0
2.0,11527134.0,2020-03-12 01:00:00,0.0
6.0,11529570.0,2020-03-12 01:00:00,0.0
1.0,11529918.0,2020-03-12 01:00:00,0.0
1.0,11530614.0,2020-03-12 01:00:00,0.0
5.0,11530962.0,2020-03-12 01:00:00,0.0
3.0,11531310.0,2020-03-12 01:00:00,0.0
3.0,11531658.0,2020-03-12 01:00:00,0.0
1.0,11532006.0,2020-03-12 01:00:00,0.0
6.0,11532354.0,2020-03-12 01:00:00,0.0
2.0,11532702.0,2020-03-12 01:00:00,0.0
2.0,11533050.0,2020-03-12 01:00:00,0.0
2.0,11533398.0,2020-03-12 01:00:00,0.0
3.0,11533746.0,2020-03-12 01:00:00,0.0
5.0,11534094.0,2020-03-12 01:00:00,0.0
2.0,11534442.0,2020-03-12 01:00:00,0.0
6.0,11534790.0,2020-03-12 01:00:00,0.0
7.0,11535138.0,2020-03-12 01:00:00,0.0
5.0,11535486.0,2020-03-12 01:00:00,0.0
40.0,11535834.0,2020-03-12 01:00:00,0.0
4.0,11536182.0,2020-03-12 01:00:00,0.0
6.0,11536530.0,2020-03-12 01:00:00,0.0
5.0,11536878.0,2020-03-12 01:00:00,0.0
4.0,11537226.0,2020-03-12 01:00:00,0.0
1.0,11537574.0,2020-03-12 01:00:00,0.0
66.0,11537922.0,2020-03-12 01:00:00,0.0
3.0,11538270.0,2020-03-12 01:00:00,0.0
3.0,11538618.0,2020-03-12 01:00:00,0.0
4.0,11538966.0,2020-03-12 01:00:00,0.0
1.0,11539662.0,2020-03-12 01:00:00,0.0
7.0,11540010.0,2020-03-12 01:00:00,0.0
4.0,11540358.0,2020-03-12 01:00:00,0.0
6.0,11540706.0,2020-03-12 01:00:00,0.0
2.0,11541054.0,2020-03-12 01:00:00,0.0
3.0,11541750.0,2020-03-12 01:00:00,0.0
11.0,11542098.0,2020-03-12 01:00:00,0.0
1.0,11542446.0,2020-03-12 01:00:00,0.0
1.0,11542794.0,2020-03-12 01:00:00,0.0
12.0,11543490.0,2020-03-12 01:00:00,0.0
5.0,11543838.0,2020-03-12 01:00:00,0.0
3.0,11544186.0,2020-03-12 01:00:00,0.0
5.0,11544534.0,2020-03-12 01:00:00,0.0
9.0,11544882.0,2020-03-12 01:00:00,0.0
2.0,11545578.0,2020-03-12 01:00:00,0.0
2.0,11545926.0,2020-03-12 01:00:00,0.0
2.0,11546274.0,2020-03-12 01:00:00,0.0
9.0,11546622.0,2020-03-12 01:00:00,0.0
2.0,11546970.0,2020-03-12 01:00:00,0.0
1.0,11547666.0,2020-03-12 01:00:00,0.0
4.0,11548362.0,2020-03-12 01:00:00,0.0
2.0,11549058.0,2020-03-12 01:00:00,0.0
1.0,11549754.0,2020-03-12 01:00:00,0.0
1.0,11550102.0,2020-03-12 01:00:00,0.0
3.0,11550450.0,2020-03-12 01:00:00,0.0
1.0,11550798.0,2020-03-12 01:00:00,0.0
1.0,11551146.0,2020-03-12 01:00:00,0.0
8.0,11551494.0,2020-03-12 01:00:00,0.0
1.0,11551842.0,2020-03-12 01:00:00,0.0
4.0,11552538.0,2020-03-12 01:00:00,0.0
1.0,11553234.0,2020-03-12 01:00:00,0.0
1.0,11553930.0,2020-03-12 01:00:00,0.0
2.0,11555670.0,2020-03-12 01:00:00,0.0
6.0,11556018.0,2020-03-12 01:00:00,0.0
1.0,11556366.0,2020-03-12 01:00:00,0.0
3.0,11556714.0,2020-03-12 01:00:00,0.0
1.0,11557062.0,2020-03-12 01:00:00,0.0
3.0,11557758.0,2020-03-12 01:00:00,0.0
6.0,11558106.0,2020-03-12 01:00:00,0.0
6.0,11558454.0,2020-03-12 01:00:00,0.0
5.0,11558802.0,2020-03-12 01:00:00,0.0
2.0,11559498.0,2020-03-12 01:00:00,0.0
3.0,11559846.0,2020-03-12 01:00:00,0.0
2.0,11560194.0,2020-03-12 01:00:00,0.0
3.0,11560542.0,2020-03-12 01:00:00,0.0
1.0,11560890.0,2020-03-12 01:00:00,0.0
5.0,11561238.0,2020-03-12 01:00:00,0.0
3.0,11561586.0,2020-03-12 01:00:00,0.0
1.0,11561934.0,2020-03-12 01:00:00,0.0
3.0,11562282.0,2020-03-12 01:00:00,0.0
9.0,11564718.0,2020-03-12 01:00:00,0.0
2.0,11566806.0,2020-03-12 01:00:00,0.0
1.0,11567154.0,2020-03-12 01:00:00,0.0
1.0,11567502.0,2020-03-12 01:00:00,0.0
2.0,11568198.0,2020-03-12 01:00:00,0.0
1.0,11568546.0,2020-03-12 01:00:00,0.0
1.0,11568894.0,2020-03-12 01:00:00,0.0
1.0,11569242.0,2020-03-12 01:00:00,0.0
3.0,11569590.0,2020-03-12 01:00:00,0.0
11.0,11570286.0,2020-03-12 01:00:00,0.0
5.0,11570634.0,2020-03-12 01:00:00,0.0
16.0,11570982.0,2020-03-12 01:00:00,0.0
17.0,11571330.0,2020-03-12 01:00:00,0.0
14.0,11571678.0,2020-03-12 01:00:00,0.0
2.0,11572026.0,2020-03-12 01:00:00,0.0
2.0,11572374.0,2020-03-12 01:00:00,0.0
12.0,11573070.0,2020-03-12 01:00:00,0.0
4.0,11573418.0,2020-03-12 01:00:00,0.0
3.0,11573766.0,2020-03-12 01:00:00,0.0
4.0,11574114.0,2020-03-12 01:00:00,0.0
7.0,11574462.0,2020-03-12 01:00:00,0.0
4.0,11575158.0,2020-03-12 01:00:00,0.0
2.0,11575506.0,2020-03-12 01:00:00,0.0
1.0,11575854.0,2020-03-12 01:00:00,0.0
1.0,11576202.0,2020-03-12 01:00:00,0.0
8.0,11576550.0,2020-03-12 01:00:00,0.0
3.0,11576898.0,2020-03-12 01:00:00,0.0
2.0,11577246.0,2020-03-12 01:00:00,0.0
1.0,11577594.0,2020-03-12 01:00:00,0.0
3.0,11577942.0,2020-03-12 01:00:00,0.0
2.0,11578290.0,2020-03-12 01:00:00,0.0
1.0,11578638.0,2020-03-12 01:00:00,0.0
15.0,11578986.0,2020-03-12 01:00:00,0.0
7.0,11579334.0,2020-03-12 01:00:00,0.0
1.0,11579682.0,2020-03-12 01:00:00,0.0
4.0,11580030.0,2020-03-12 01:00:00,0.0
1.0,11580378.0,2020-03-12 01:00:00,0.0
1.0,11580726.0,2020-03-12 01:00:00,0.0
1.0,11581074.0,2020-03-12 01:00:00,0.0
2.0,11581422.0,2020-03-12 01:00:00,0.0
7.0,11581770.0,2020-03-12 01:00:00,0.0
1.0,11582118.0,2020-03-12 01:00:00,0.0
3.0,11582466.0,2020-03-12 01:00:00,0.0
5.0,11582814.0,2020-03-12 01:00:00,0.0
1.0,11583510.0,2020-03-12 01:00:00,0.0
1.0,11584206.0,2020-03-12 01:00:00,0.0
4.0,11584554.0,2020-03-12 01:00:00,0.0
7.0,11584902.0,2020-03-12 01:00:00,0.0
2.0,11585250.0,2020-03-12 01:00:00,0.0
18.0,11585946.0,2020-03-12 01:00:00,0.0
4.0,11586990.0,2020-03-12 01:00:00,0.0
2.0,11587338.0,2020-03-12 01:00:00,0.0
1.0,11587686.0,2020-03-12 01:00:00,0.0
4.0,11588034.0,2020-03-12 01:00:00,0.0
1.0,11588382.0,2020-03-12 01:00:00,0.0
11.0,11591166.0,2020-03-12 01:00:00,0.0
4.0,11592210.0,2020-03-12 01:00:00,0.0
12.0,11592558.0,2020-03-12 01:00:00,0.0
1.0,11593602.0,2020-03-12 01:00:00,0.0
1.0,11593950.0,2020-03-12 01:00:00,0.0
1.0,11594298.0,2020-03-12 01:00:00,0.0
2.0,11594646.0,2020-03-12 01:00:00,0.0
1.0,11594994.0,2020-03-12 01:00:00,0.0
1.0,11595690.0,2020-03-12 01:00:00,0.0
